team_name_complet,team_name,year,week,weekly_attendance,team,wins,loss,points_for,points_against,points_differential,playoffs,sb_winner
New England Patriots,Patriots,2015,6,66726.0,New England,12,4,465,315,150,Playoffs,No Superbowl
New England Patriots,Patriots,2015,7,66829.0,New England,12,4,465,315,150,Playoffs,No Superbowl
New England Patriots,Patriots,2015,8,66829.0,New England,12,4,465,315,150,Playoffs,No Superbowl
New England Patriots,Patriots,2015,9,66829.0,New England,12,4,465,315,150,Playoffs,No Superbowl
New England Patriots,Patriots,2015,10,81061.0,New England,12,4,465,315,150,Playoffs,No Superbowl
New England Patriots,Patriots,2015,11,66829.0,New England,12,4,465,315,150,Playoffs,No Superbowl
New England Patriots,Patriots,2015,12,76970.0,New England,12,4,465,315,150,Playoffs,No Superbowl
New England Patriots,Patriots,2015,13,66829.0,New England,12,4,465,315,150,Playoffs,No Superbowl
New England Patriots,Patriots,2015,14,71908.0,New England,12,4,465,315,150,Playoffs,No Superbowl
New England Patriots,Patriots,2015,15,66829.0,New England,12,4,465,315,150,Playoffs,No Superbowl
New England Patriots,Patriots,2015,16,78160.0,New England,12,4,465,315,150,Playoffs,No Superbowl
New England Patriots,Patriots,2015,17,62918.0,New England,12,4,465,315,150,Playoffs,No Superbowl
New Orleans Saints,Saints,2015,1,62903.0,New Orleans,7,9,408,476,-68,No Playoffs,No Superbowl
New Orleans Saints,Saints,2015,2,73006.0,New Orleans,7,9,408,476,-68,No Playoffs,No Superbowl
New Orleans Saints,Saints,2015,3,73402.0,New Orleans,7,9,408,476,-68,No Playoffs,No Superbowl
New Orleans Saints,Saints,2015,4,73009.0,New Orleans,7,9,408,476,-68,No Playoffs,No Superbowl
New Orleans Saints,Saints,2015,5,69296.0,New Orleans,7,9,408,476,-68,No Playoffs,No Superbowl
New Orleans Saints,Saints,2015,6,73018.0,New Orleans,7,9,408,476,-68,No Playoffs,No Superbowl
New Orleans Saints,Saints,2015,7,66420.0,New Orleans,7,9,408,476,-68,No Playoffs,No Superbowl
New Orleans Saints,Saints,2015,8,73019.0,New Orleans,7,9,408,476,-68,No Playoffs,No Superbowl
New Orleans Saints,Saints,2015,9,73075.0,New Orleans,7,9,408,476,-68,No Playoffs,No Superbowl
New Orleans Saints,Saints,2015,10,75086.0,New Orleans,7,9,408,476,-68,No Playoffs,No Superbowl
New Orleans Saints,Saints,2015,11,,New Orleans,7,9,408,476,-68,No Playoffs,No Superbowl
New Orleans Saints,Saints,2015,12,71778.0,New Orleans,7,9,408,476,-68,No Playoffs,No Superbowl
New Orleans Saints,Saints,2015,13,73097.0,New Orleans,7,9,408,476,-68,No Playoffs,No Superbowl
New Orleans Saints,Saints,2015,14,62138.0,New Orleans,7,9,408,476,-68,No Playoffs,No Superbowl
New Orleans Saints,Saints,2015,15,73017.0,New Orleans,7,9,408,476,-68,No Playoffs,No Superbowl
New Orleans Saints,Saints,2015,16,73064.0,New Orleans,7,9,408,476,-68,No Playoffs,No Superbowl
New Orleans Saints,Saints,2015,17,69699.0,New Orleans,7,9,408,476,-68,No Playoffs,No Superbowl
New York Giants,Giants,2015,1,93579.0,New York,6,10,420,442,-22,No Playoffs,No Superbowl
New York Giants,Giants,2015,2,77678.0,New York,6,10,420,442,-22,No Playoffs,No Superbowl
New York Giants,Giants,2015,3,76081.0,New York,6,10,420,442,-22,No Playoffs,No Superbowl
New York Giants,Giants,2015,4,70677.0,New York,6,10,420,442,-22,No Playoffs,No Superbowl
New York Giants,Giants,2015,5,78515.0,New York,6,10,420,442,-22,No Playoffs,No Superbowl
New York Giants,Giants,2015,6,69296.0,New York,6,10,420,442,-22,No Playoffs,No Superbowl
New York Giants,Giants,2015,7,80319.0,New York,6,10,420,442,-22,No Playoffs,No Superbowl
New York Giants,Giants,2015,8,73019.0,New York,6,10,420,442,-22,No Playoffs,No Superbowl
New York Giants,Giants,2015,9,64351.0,New York,6,10,420,442,-22,No Playoffs,No Superbowl
New York Giants,Giants,2015,10,81061.0,New York,6,10,420,442,-22,No Playoffs,No Superbowl
New York Giants,Giants,2015,11,,New York,6,10,420,442,-22,No Playoffs,No Superbowl
New York Giants,Giants,2015,12,77367.0,New York,6,10,420,442,-22,No Playoffs,No Superbowl
New York Giants,Giants,2015,13,80898.0,New York,6,10,420,442,-22,No Playoffs,No Superbowl
New York Giants,Giants,2015,14,65408.0,New York,6,10,420,442,-22,No Playoffs,No Superbowl
New York Giants,Giants,2015,15,79436.0,New York,6,10,420,442,-22,No Playoffs,No Superbowl
New York Giants,Giants,2015,16,52455.0,New York,6,10,420,442,-22,No Playoffs,No Superbowl
New York Giants,Giants,2015,17,78023.0,New York,6,10,420,442,-22,No Playoffs,No Superbowl
New York Jets,Jets,2015,1,78160.0,New York,10,6,387,314,73,No Playoffs,No Superbowl
New York Jets,Jets,2015,2,65220.0,New York,10,6,387,314,73,No Playoffs,No Superbowl
New York Jets,Jets,2015,3,78160.0,New York,10,6,387,314,73,No Playoffs,No Superbowl
New York Jets,Jets,2015,4,83986.0,New York,10,6,387,314,73,No Playoffs,No Superbowl
New York Jets,Jets,2015,5,,New York,10,6,387,314,73,No Playoffs,No Superbowl
New York Jets,Jets,2015,6,78160.0,New York,10,6,387,314,73,No Playoffs,No Superbowl
New York Jets,Jets,2015,7,66829.0,New York,10,6,387,314,73,No Playoffs,No Superbowl
New York Jets,Jets,2015,8,54700.0,New York,10,6,387,314,73,No Playoffs,No Superbowl
New York Jets,Jets,2015,9,78160.0,New York,10,6,387,314,73,No Playoffs,No Superbowl
New York Jets,Jets,2015,10,78160.0,New York,10,6,387,314,73,No Playoffs,No Superbowl
New York Jets,Jets,2015,11,71718.0,New York,10,6,387,314,73,No Playoffs,No Superbowl
New York Jets,Jets,2015,12,78160.0,New York,10,6,387,314,73,No Playoffs,No Superbowl
New York Jets,Jets,2015,13,80898.0,New York,10,6,387,314,73,No Playoffs,No Superbowl
New York Jets,Jets,2015,14,78160.0,New York,10,6,387,314,73,No Playoffs,No Superbowl
New York Jets,Jets,2015,15,90345.0,New York,10,6,387,314,73,No Playoffs,No Superbowl
New York Jets,Jets,2015,16,78160.0,New York,10,6,387,314,73,No Playoffs,No Superbowl
New York Jets,Jets,2015,17,68670.0,New York,10,6,387,314,73,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2015,1,54500.0,Oakland,7,9,359,399,-40,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2015,2,53500.0,Oakland,7,9,359,399,-40,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2015,3,67431.0,Oakland,7,9,359,399,-40,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2015,4,62409.0,Oakland,7,9,359,399,-40,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2015,5,54500.0,Oakland,7,9,359,399,-40,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2015,6,,Oakland,7,9,359,399,-40,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2015,7,67542.0,Oakland,7,9,359,399,-40,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2015,8,54700.0,Oakland,7,9,359,399,-40,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2015,9,65520.0,Oakland,7,9,359,399,-40,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2015,10,54700.0,Oakland,7,9,359,399,-40,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2015,11,60202.0,Oakland,7,9,359,399,-40,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2015,12,58075.0,Oakland,7,9,359,399,-40,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2015,13,55010.0,Oakland,7,9,359,399,-40,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2015,14,76824.0,Oakland,7,9,359,399,-40,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2015,15,55087.0,Oakland,7,9,359,399,-40,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2015,16,54400.0,Oakland,7,9,359,399,-40,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2015,17,76114.0,Oakland,7,9,359,399,-40,No Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2015,1,70516.0,Philadelphia,7,9,377,430,-53,No Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2015,2,69296.0,Philadelphia,7,9,377,430,-53,No Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2015,3,78160.0,Philadelphia,7,9,377,430,-53,No Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2015,4,74767.0,Philadelphia,7,9,377,430,-53,No Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2015,5,69296.0,Philadelphia,7,9,377,430,-53,No Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2015,6,69296.0,Philadelphia,7,9,377,430,-53,No Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2015,7,74194.0,Philadelphia,7,9,377,430,-53,No Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2015,8,,Philadelphia,7,9,377,430,-53,No Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2015,9,91827.0,Philadelphia,7,9,377,430,-53,No Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2015,10,69596.0,Philadelphia,7,9,377,430,-53,No Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2015,11,69596.0,Philadelphia,7,9,377,430,-53,No Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2015,12,64445.0,Philadelphia,7,9,377,430,-53,No Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2015,13,66829.0,Philadelphia,7,9,377,430,-53,No Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2015,14,69596.0,Philadelphia,7,9,377,430,-53,No Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2015,15,69596.0,Philadelphia,7,9,377,430,-53,No Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2015,16,69596.0,Philadelphia,7,9,377,430,-53,No Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2015,17,78023.0,Philadelphia,7,9,377,430,-53,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2015,1,66829.0,Pittsburgh,10,6,423,319,104,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2015,2,66472.0,Pittsburgh,10,6,423,319,104,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2015,3,52433.0,Pittsburgh,10,6,423,319,104,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2015,4,63929.0,Pittsburgh,10,6,423,319,104,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2015,5,67658.0,Pittsburgh,10,6,423,319,104,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2015,6,63846.0,Pittsburgh,10,6,423,319,104,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2015,7,76365.0,Pittsburgh,10,6,423,319,104,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2015,8,64750.0,Pittsburgh,10,6,423,319,104,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2015,9,65520.0,Pittsburgh,10,6,423,319,104,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2015,10,64402.0,Pittsburgh,10,6,423,319,104,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2015,11,,Pittsburgh,10,6,423,319,104,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2015,12,69055.0,Pittsburgh,10,6,423,319,104,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2015,13,58701.0,Pittsburgh,10,6,423,319,104,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2015,14,65564.0,Pittsburgh,10,6,423,319,104,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2015,15,67234.0,Pittsburgh,10,6,423,319,104,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2015,16,71261.0,Pittsburgh,10,6,423,319,104,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2015,17,66693.0,Pittsburgh,10,6,423,319,104,Playoffs,No Superbowl
San Diego Chargers,Chargers,2015,1,66093.0,San Diego,4,12,320,398,-78,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2015,2,57579.0,San Diego,4,12,320,398,-78,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2015,3,52400.0,San Diego,4,12,320,398,-78,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2015,4,63710.0,San Diego,4,12,320,398,-78,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2015,5,67658.0,San Diego,4,12,320,398,-78,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2015,6,78434.0,San Diego,4,12,320,398,-78,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2015,7,67542.0,San Diego,4,12,320,398,-78,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2015,8,70829.0,San Diego,4,12,320,398,-78,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2015,9,68033.0,San Diego,4,12,320,398,-78,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2015,10,,San Diego,4,12,320,398,-78,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2015,11,65837.0,San Diego,4,12,320,398,-78,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2015,12,59477.0,San Diego,4,12,320,398,-78,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2015,13,68631.0,San Diego,4,12,320,398,-78,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2015,14,72314.0,San Diego,4,12,320,398,-78,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2015,15,66676.0,San Diego,4,12,320,398,-78,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2015,16,54400.0,San Diego,4,12,320,398,-78,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2015,17,76844.0,San Diego,4,12,320,398,-78,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2015,1,70499.0,San Francisco,5,11,238,387,-149,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2015,2,66472.0,San Francisco,5,11,238,387,-149,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2015,3,63663.0,San Francisco,5,11,238,387,-149,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2015,4,70799.0,San Francisco,5,11,238,387,-149,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2015,5,78515.0,San Francisco,5,11,238,387,-149,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2015,6,70799.0,San Francisco,5,11,238,387,-149,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2015,7,70799.0,San Francisco,5,11,238,387,-149,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2015,8,51207.0,San Francisco,5,11,238,387,-149,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2015,9,70799.0,San Francisco,5,11,238,387,-149,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2015,10,,San Francisco,5,11,238,387,-149,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2015,11,68993.0,San Francisco,5,11,238,387,-149,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2015,12,70799.0,San Francisco,5,11,238,387,-149,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2015,13,62088.0,San Francisco,5,11,238,387,-149,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2015,14,63916.0,San Francisco,5,11,238,387,-149,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2015,15,70799.0,San Francisco,5,11,238,387,-149,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2015,16,61313.0,San Francisco,5,11,238,387,-149,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2015,17,70799.0,San Francisco,5,11,238,387,-149,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2015,1,51792.0,Seattle,10,6,423,277,146,Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2015,2,78433.0,Seattle,10,6,423,277,146,Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2015,3,69002.0,Seattle,10,6,423,277,146,Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2015,4,69005.0,Seattle,10,6,423,277,146,Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2015,5,65004.0,Seattle,10,6,423,277,146,Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2015,6,69020.0,Seattle,10,6,423,277,146,Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2015,7,70799.0,Seattle,10,6,423,277,146,Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2015,8,91486.0,Seattle,10,6,423,277,146,Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2015,9,,Seattle,10,6,423,277,146,Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2015,10,69005.0,Seattle,10,6,423,277,146,Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2015,11,68993.0,Seattle,10,6,423,277,146,Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2015,12,69055.0,Seattle,10,6,423,277,146,Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2015,13,52430.0,Seattle,10,6,423,277,146,Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2015,14,71179.0,Seattle,10,6,423,277,146,Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2015,15,69002.0,Seattle,10,6,423,277,146,Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2015,16,69080.0,Seattle,10,6,423,277,146,Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2015,17,64646.0,Seattle,10,6,423,277,146,Playoffs,No Superbowl
St. Louis Rams,Rams,2015,1,51792.0,St. Louis,7,9,280,330,-50,No Playoffs,No Superbowl
St. Louis Rams,Rams,2015,2,72460.0,St. Louis,7,9,280,330,-50,No Playoffs,No Superbowl
St. Louis Rams,Rams,2015,3,52433.0,St. Louis,7,9,280,330,-50,No Playoffs,No Superbowl
St. Louis Rams,Rams,2015,4,63146.0,St. Louis,7,9,280,330,-50,No Playoffs,No Superbowl
St. Louis Rams,Rams,2015,5,78432.0,St. Louis,7,9,280,330,-50,No Playoffs,No Superbowl
St. Louis Rams,Rams,2015,6,,St. Louis,7,9,280,330,-50,No Playoffs,No Superbowl
St. Louis Rams,Rams,2015,7,51523.0,St. Louis,7,9,280,330,-50,No Playoffs,No Superbowl
St. Louis Rams,Rams,2015,8,51207.0,St. Louis,7,9,280,330,-50,No Playoffs,No Superbowl
St. Louis Rams,Rams,2015,9,52406.0,St. Louis,7,9,280,330,-50,No Playoffs,No Superbowl
St. Louis Rams,Rams,2015,10,58653.0,St. Louis,7,9,280,330,-50,No Playoffs,No Superbowl
St. Louis Rams,Rams,2015,11,71105.0,St. Louis,7,9,280,330,-50,No Playoffs,No Superbowl
St. Louis Rams,Rams,2015,12,61022.0,St. Louis,7,9,280,330,-50,No Playoffs,No Superbowl
St. Louis Rams,Rams,2015,13,51115.0,St. Louis,7,9,280,330,-50,No Playoffs,No Superbowl
St. Louis Rams,Rams,2015,14,51202.0,St. Louis,7,9,280,330,-50,No Playoffs,No Superbowl
St. Louis Rams,Rams,2015,15,51295.0,St. Louis,7,9,280,330,-50,No Playoffs,No Superbowl
St. Louis Rams,Rams,2015,16,69080.0,St. Louis,7,9,280,330,-50,No Playoffs,No Superbowl
St. Louis Rams,Rams,2015,17,70799.0,St. Louis,7,9,280,330,-50,No Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2015,1,63945.0,Tampa Bay,6,10,342,417,-75,No Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2015,2,73006.0,Tampa Bay,6,10,342,417,-75,No Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2015,3,71718.0,Tampa Bay,6,10,342,417,-75,No Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2015,4,57468.0,Tampa Bay,6,10,342,417,-75,No Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2015,5,58490.0,Tampa Bay,6,10,342,417,-75,No Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2015,6,,Tampa Bay,6,10,342,417,-75,No Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2015,7,72912.0,Tampa Bay,6,10,342,417,-75,No Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2015,8,70524.0,Tampa Bay,6,10,342,417,-75,No Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2015,9,64351.0,Tampa Bay,6,10,342,417,-75,No Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2015,10,64113.0,Tampa Bay,6,10,342,417,-75,No Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2015,11,69596.0,Tampa Bay,6,10,342,417,-75,No Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2015,12,65696.0,Tampa Bay,6,10,342,417,-75,No Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2015,13,58221.0,Tampa Bay,6,10,342,417,-75,No Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2015,14,62138.0,Tampa Bay,6,10,342,417,-75,No Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2015,15,51295.0,Tampa Bay,6,10,342,417,-75,No Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2015,16,63734.0,Tampa Bay,6,10,342,417,-75,No Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2015,17,74169.0,Tampa Bay,6,10,342,417,-75,No Playoffs,No Superbowl
Tennessee Titans,Titans,2015,1,63945.0,Tennessee,3,13,299,423,-124,No Playoffs,No Superbowl
Tennessee Titans,Titans,2015,2,67431.0,Tennessee,3,13,299,423,-124,No Playoffs,No Superbowl
Tennessee Titans,Titans,2015,3,65920.0,Tennessee,3,13,299,423,-124,No Playoffs,No Superbowl
Tennessee Titans,Titans,2015,4,,Tennessee,3,13,299,423,-124,No Playoffs,No Superbowl
Tennessee Titans,Titans,2015,5,65670.0,Tennessee,3,13,299,423,-124,No Playoffs,No Superbowl
Tennessee Titans,Titans,2015,6,62342.0,Tennessee,3,13,299,423,-124,No Playoffs,No Superbowl
Tennessee Titans,Titans,2015,7,63329.0,Tennessee,3,13,299,423,-124,No Playoffs,No Superbowl
Tennessee Titans,Titans,2015,8,71630.0,Tennessee,3,13,299,423,-124,No Playoffs,No Superbowl
Tennessee Titans,Titans,2015,9,73075.0,Tennessee,3,13,299,423,-124,No Playoffs,No Superbowl
Tennessee Titans,Titans,2015,10,63591.0,Tennessee,3,13,299,423,-124,No Playoffs,No Superbowl
Tennessee Titans,Titans,2015,11,60121.0,Tennessee,3,13,299,423,-124,No Playoffs,No Superbowl
Tennessee Titans,Titans,2015,12,58075.0,Tennessee,3,13,299,423,-124,No Playoffs,No Superbowl
Tennessee Titans,Titans,2015,13,57355.0,Tennessee,3,13,299,423,-124,No Playoffs,No Superbowl
Tennessee Titans,Titans,2015,14,78160.0,Tennessee,3,13,299,423,-124,No Playoffs,No Superbowl
Tennessee Titans,Titans,2015,15,66829.0,Tennessee,3,13,299,423,-124,No Playoffs,No Superbowl
Tennessee Titans,Titans,2015,16,62153.0,Tennessee,3,13,299,423,-124,No Playoffs,No Superbowl
Tennessee Titans,Titans,2015,17,65733.0,Tennessee,3,13,299,423,-124,No Playoffs,No Superbowl
Washington Redskins,Redskins,2015,1,76512.0,Washington,9,7,388,379,9,Playoffs,No Superbowl
Washington Redskins,Redskins,2015,2,72460.0,Washington,9,7,388,379,9,Playoffs,No Superbowl
Washington Redskins,Redskins,2015,3,76081.0,Washington,9,7,388,379,9,Playoffs,No Superbowl
Washington Redskins,Redskins,2015,4,74767.0,Washington,9,7,388,379,9,Playoffs,No Superbowl
Washington Redskins,Redskins,2015,5,70178.0,Washington,9,7,388,379,9,Playoffs,No Superbowl
Washington Redskins,Redskins,2015,6,78160.0,Washington,9,7,388,379,9,Playoffs,No Superbowl
Washington Redskins,Redskins,2015,7,72912.0,Washington,9,7,388,379,9,Playoffs,No Superbowl
Washington Redskins,Redskins,2015,8,,Washington,9,7,388,379,9,Playoffs,No Superbowl
Washington Redskins,Redskins,2015,9,66829.0,Washington,9,7,388,379,9,Playoffs,No Superbowl
Washington Redskins,Redskins,2015,10,75086.0,Washington,9,7,388,379,9,Playoffs,No Superbowl
Washington Redskins,Redskins,2015,11,74418.0,Washington,9,7,388,379,9,Playoffs,No Superbowl
Washington Redskins,Redskins,2015,12,77367.0,Washington,9,7,388,379,9,Playoffs,No Superbowl
Washington Redskins,Redskins,2015,13,80444.0,Washington,9,7,388,379,9,Playoffs,No Superbowl
Washington Redskins,Redskins,2015,14,61026.0,Washington,9,7,388,379,9,Playoffs,No Superbowl
Washington Redskins,Redskins,2015,15,80124.0,Washington,9,7,388,379,9,Playoffs,No Superbowl
Washington Redskins,Redskins,2015,16,69596.0,Washington,9,7,388,379,9,Playoffs,No Superbowl
Washington Redskins,Redskins,2015,17,90127.0,Washington,9,7,388,379,9,Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2016,1,64864.0,Arizona,7,8,418,362,56,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2016,2,64230.0,Arizona,7,8,418,362,56,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2016,3,68647.0,Arizona,7,8,418,362,56,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2016,4,64622.0,Arizona,7,8,418,362,56,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2016,5,70178.0,Arizona,7,8,418,362,56,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2016,6,64709.0,Arizona,7,8,418,362,56,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2016,7,65089.0,Arizona,7,8,418,362,56,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2016,8,74088.0,Arizona,7,8,418,362,56,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2016,9,,Arizona,7,8,418,362,56,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2016,10,65127.0,Arizona,7,8,418,362,56,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2016,11,66808.0,Arizona,7,8,418,362,56,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2016,12,69233.0,Arizona,7,8,418,362,56,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2016,13,64939.0,Arizona,7,8,418,362,56,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2016,14,65750.0,Arizona,7,8,418,362,56,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2016,15,65072.0,Arizona,7,8,418,362,56,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2016,16,69050.0,Arizona,7,8,418,362,56,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2016,17,80729.0,Arizona,7,8,418,362,56,No Playoffs,No Superbowl
Atlanta Falcons,Falcons,2016,1,69382.0,Atlanta,11,5,540,406,134,Playoffs,No Superbowl
Atlanta Falcons,Falcons,2016,2,54081.0,Atlanta,11,5,540,406,134,Playoffs,No Superbowl
Atlanta Falcons,Falcons,2016,3,73003.0,Atlanta,11,5,540,406,134,Playoffs,No Superbowl
Atlanta Falcons,Falcons,2016,4,70508.0,Atlanta,11,5,540,406,134,Playoffs,No Superbowl
Atlanta Falcons,Falcons,2016,5,76802.0,Atlanta,11,5,540,406,134,Playoffs,No Superbowl
Atlanta Falcons,Falcons,2016,6,69071.0,Atlanta,11,5,540,406,134,Playoffs,No Superbowl
Atlanta Falcons,Falcons,2016,7,69832.0,Atlanta,11,5,540,406,134,Playoffs,No Superbowl
Atlanta Falcons,Falcons,2016,8,70165.0,Atlanta,11,5,540,406,134,Playoffs,No Superbowl
Atlanta Falcons,Falcons,2016,9,57797.0,Atlanta,11,5,540,406,134,Playoffs,No Superbowl
